date,act_symbol,expiration,strike,bid,ask,vol,delta,gamma,theta,vega,rho,mid,tau_days,tau_years,S,r,DF,PV_div,F,n_pairs_atm,alpha_hat,alpha_used,C_eur,moneyness_F,lower_bound,upper_bound,upper_from_put,C_eur_pre,P_A
2020-01-24,XOP,2020-03-20,17.0,3.5,3.7,0.3776,0.9074,0.0544,-0.0048,0.0131,0.0229,3.6,56,0.15342465753424658,81.76000213623047,0.015300000000000001,0.997655355722139,0.0,81.95215077760959,0,0.0,0.0,64.7998610889541,0.2074381189351851,64.7998610889541,64.7998610889541,64.93486108895411,3.6,0.135
2020-01-24,XOP,2020-03-20,18.0,2.7,2.75,0.3574,0.8379,0.0854,-0.0066,0.0195,0.0221,2.725,56,0.15342465753424658,81.76000213623047,0.015300000000000001,0.997655355722139,0.0,81.95215077760959,0,0.0,0.0,63.802205733231965,0.2196403612254901,63.802205733231965,63.802205733231965,64.05720573323197,2.725,0.255
2020-01-24,XOP,2020-03-20,19.0,1.92,1.96,0.3406,0.7337,0.1202,-0.0083,0.0262,0.02,1.94,56,0.15342465753424658,81.76000213623047,0.015300000000000001,0.997655355722139,0.0,81.95215077760959,0,0.0,0.0,62.80455037750983,0.2318426035157951,62.80455037750983,62.80455037750983,63.274550377509826,1.94,0.47
2020-01-24,XOP,2020-03-20,20.0,1.26,1.3,0.3261,0.5968,0.1481,-0.0093,0.0309,0.0167,1.28,56,0.15342465753424658,81.76000213623047,0.015300000000000001,0.997655355722139,0.0,81.95215077760959,0,0.0,0.0,61.80689502178769,0.2440448458061001,61.80689502178769,61.80689502178769,62.61689502178769,1.28,0.81
2020-01-24,XOP,2020-03-20,21.0,0.75,0.79,0.3133,0.4415,0.1573,-0.0091,0.0316,0.0127,0.77,56,0.15342465753424658,81.76000213623047,0.015300000000000001,0.997655355722139,0.0,81.95215077760959,0,0.0,0.0,60.80923966606555,0.2562470880964051,60.80923966606555,60.80923966606555,62.10423966606555,0.77,1.295
2020-01-24,XOP,2020-03-20,22.0,0.41,0.44,0.3053,0.2935,0.1408,-0.0077,0.0275,0.0085,0.425,56,0.15342465753424658,81.76000213623047,0.015300000000000001,0.997655355722139,0.0,81.95215077760959,0,0.0,0.0,59.811584310343406,0.26844933038671015,59.811584310343406,59.811584310343406,61.76158431034341,0.425,1.95
2020-01-24,XOP,2020-03-20,24.0,0.09,0.11,0.2961,0.0945,0.071,-0.0036,0.0135,0.0028,0.1,56,0.15342465753424658,81.76000213623047,0.015300000000000001,0.997655355722139,0.0,81.95215077760959,0,0.0,0.0,57.81627359889913,0.29285381496732016,57.81627359889913,57.81627359889913,61.46627359889913,0.1,3.6500000000000004
2020-01-27,XOP,2020-02-07,16.5,3.1,3.3,0.4098,0.9941,0.0116,-0.0013,0.0006,0.0049,3.2,11,0.030136986301369864,78.80000305175781,0.015300000000000001,0.9995390103979621,0.0,78.83634578742848,0,0.0,0.0,62.307609380191444,0.20929432782805552,62.307609380191444,62.307609380191444,62.322609380191444,3.2,0.015
2020-01-27,XOP,2020-02-07,17.5,2.16,2.3,0.4098,0.9556,0.0666,-0.0063,0.0032,0.005,2.23,11,0.030136986301369864,78.80000305175781,0.015300000000000001,0.9995390103979621,0.0,78.83634578742848,0,0.0,0.0,61.30807036979348,0.22197883254490736,61.30807036979348,61.30807036979348,61.34307036979347,2.23,0.035
2020-01-27,XOP,2020-02-07,18.5,1.31,1.34,0.388,0.8339,0.1877,-0.0153,0.0085,0.0046,1.3250000000000002,11,0.030136986301369864,78.80000305175781,0.015300000000000001,0.9995390103979621,0.0,78.83634578742848,0,0.0,0.0,60.308531359395516,0.2346633372617592,60.308531359395516,60.308531359395516,60.443531359395514,1.3250000000000002,0.135
2020-01-27,XOP,2020-02-07,19.0,0.93,0.96,0.387,0.7175,0.2553,-0.0206,0.0116,0.004,0.9450000000000001,11,0.030136986301369864,78.80000305175781,0.015300000000000001,0.9995390103979621,0.0,78.83634578742848,0,0.0,0.0,59.80876185419654,0.24100558962018512,59.80876185419654,59.80876185419654,60.05376185419654,0.9450000000000001,0.245
2020-01-27,XOP,2020-02-07,19.5,0.61,0.63,0.3767,0.5763,0.3039,-0.0232,0.0134,0.0032,0.62,11,0.030136986301369864,78.80000305175781,0.015300000000000001,0.9995390103979621,0.0,78.83634578742848,0,0.0,0.0,59.308992348997556,0.24734784197861107,59.308992348997556,59.308992348997556,59.723992348997555,0.62,0.415
2020-01-27,XOP,2020-02-07,20.0,0.36,0.37,0.3629,0.4189,0.3147,-0.0222,0.0134,0.0024,0.365,11,0.030136986301369864,78.80000305175781,0.015300000000000001,0.9995390103979621,0.0,78.83634578742848,0,0.0,0.0,58.80922284379857,0.253690094337037,58.80922284379857,58.80922284379857,59.46922284379857,0.365,0.66
2020-01-27,XOP,2020-02-07,20.5,0.19,0.2,0.3551,0.2706,0.2726,-0.0184,0.0113,0.0015,0.195,11,0.030136986301369864,78.80000305175781,0.015300000000000001,0.9995390103979621,0.0,78.83634578742848,0,0.0,0.0,58.309453338599596,0.2600323466954629,58.309453338599596,58.309453338599596,59.30445333859959,0.195,0.995
2020-01-27,XOP,2020-02-07,21.0,0.09,0.1,0.3514,0.1555,0.1987,-0.0131,0.0082,0.0009,0.095,11,0.030136986301369864,78.80000305175781,0.015300000000000001,0.9995390103979621,0.0,78.83634578742848,0,0.0,0.0,57.80968383340061,0.2663745990538888,57.80968383340061,57.80968383340061,59.20968383340061,0.095,1.4
2020-01-27,XOP,2020-02-07,21.5,0.04,0.05,0.355,0.0832,0.1261,-0.0085,0.0052,0.0005,0.045,11,0.030136986301369864,78.80000305175781,0.015300000000000001,0.9995390103979621,0.0,78.83634578742848,0,0.0,0.0,57.30991432820163,0.2727168514123148,57.30991432820163,57.30991432820163,59.15991432820163,0.045,1.85
2020-01-27,XOP,2020-02-07,22.5,0.0,0.03,0.4479,0.0477,0.0649,-0.0069,0.0034,0.0003,0.015,11,0.030136986301369864,78.80000305175781,0.015300000000000001,0.9995390103979621,0.0,78.83634578742848,0,0.0,0.0,56.31037531780367,0.2854013561291666,56.31037531780367,56.31037531780367,59.13537531780367,0.015,2.825
2020-01-27,XOP,2020-02-21,16.5,3.15,3.4,0.455,0.9396,0.0508,-0.006,0.0061,0.0104,3.275,25,0.0684931506849315,78.80000305175781,0.015300000000000001,0.9989526036973406,0.0,78.88262442092035,0,0.0,0.0,62.31728509075169,0.20917153962773147,62.31728509075169,62.31728509075169,62.367285090751686,3.275,0.05
2020-01-27,XOP,2020-02-21,17.5,2.3,2.35,0.389,0.8888,0.0943,-0.008,0.0097,0.0104,2.325,25,0.0684931506849315,78.80000305175781,0.015300000000000001,0.9989526036973406,0.0,78.88262442092035,0,0.0,0.0,61.31833248705435,0.2218486026354728,61.31833248705435,61.31833248705435,61.43333248705435,2.325,0.11499999999999999
2020-01-27,XOP,2020-02-21,18.5,1.48,1.51,0.3686,0.7602,0.1634,-0.0122,0.016,0.0092,1.495,25,0.0684931506849315,78.80000305175781,0.015300000000000001,0.9989526036973406,0.0,78.88262442092035,0,0.0,0.0,60.31937988335701,0.2345256656432141,60.31937988335701,60.31937988335701,60.604379883357005,1.495,0.28500000000000003
2020-01-27,XOP,2020-02-21,19.0,1.13,1.15,0.3607,0.6693,0.1948,-0.0138,0.0187,0.0082,1.14,25,0.0684931506849315,78.80000305175781,0.015300000000000001,0.9989526036973406,0.0,78.88262442092035,0,0.0,0.0,59.81990358150834,0.24086419714708474,59.81990358150834,59.81990358150834,60.24490358150834,1.14,0.425
2020-01-27,XOP,2020-02-21,19.5,0.82,0.83,0.3485,0.5657,0.2189,-0.0144,0.0203,0.0071,0.825,25,0.0684931506849315,78.80000305175781,0.015300000000000001,0.9989526036973406,0.0,78.88262442092035,0,0.0,0.0,59.32042727965967,0.24720272865095538,59.32042727965967,59.32042727965967,59.93042727965967,0.825,0.61
2020-01-27,XOP,2020-02-21,20.0,0.56,0.58,0.3396,0.4533,0.2262,-0.0141,0.0204,0.0057,0.5700000000000001,25,0.0684931506849315,78.80000305175781,0.015300000000000001,0.9989526036973406,0.0,78.88262442092035,0,0.0,0.0,58.820950977810995,0.25354126015482603,58.820950977810995,58.820950977810995,59.67595097781099,0.5700000000000001,0.855
2020-01-27,XOP,2020-02-21,20.5,0.37,0.38,0.333,0.3429,0.214,-0.0128,0.0189,0.0044,0.375,25,0.0684931506849315,78.80000305175781,0.015300000000000001,0.9989526036973406,0.0,78.88262442092035,0,0.0,0.0,58.32147467596233,0.2598797916586967,58.32147467596233,58.32147467596233,59.481474675962325,0.375,1.16
2020-01-27,XOP,2020-02-21,21.0,0.23,0.24,0.3283,0.2444,0.1855,-0.0108,0.0162,0.0031,0.235,25,0.0684931506849315,78.80000305175781,0.015300000000000001,0.9989526036973406,0.0,78.88262442092035,0,0.0,0.0,57.821998374113655,0.2662183231625673,57.821998374113655,57.821998374113655,59.351998374113656,0.235,1.53
2020-01-27,XOP,2020-02-21,21.5,0.13,0.14,0.3207,0.1609,0.1477,-0.0082,0.0126,0.0021,0.135,25,0.0684931506849315,78.80000305175781,0.015300000000000001,0.9989526036973406,0.0,78.88262442092035,0,0.0,0.0,57.32252207226499,0.272556854666438,57.32252207226499,57.32252207226499,59.262522072264986,0.135,1.94
2020-01-27,XOP,2020-02-21,22.5,0.04,0.05,0.3229,0.0641,0.0753,-0.0042,0.0065,0.0008,0.045,25,0.0684931506849315,78.80000305175781,0.015300000000000001,0.9989526036973406,0.0,78.88262442092035,0,0.0,0.0,56.32356946856765,0.28523391767417927,56.32356946856765,56.32356946856765,59.163569468567644,0.045,2.84
2020-01-27,XOP,2020-03-20,17.0,2.91,3.05,0.4087,0.8487,0.0761,-0.0071,0.0175,0.0199,2.98,53,0.14520547945205478,78.80000305175781,0.015300000000000001,0.9977808221885026,0.0,78.97526320351622,0,0.0,0.0,61.837729074553266,0.21525727563821664,61.837729074553266,61.837729074553266,62.06772907455326,2.98,0.22999999999999998
2020-01-27,XOP,2020-03-20,18.0,2.13,2.17,0.376,0.7611,0.1096,-0.0086,0.0232,0.0186,2.15,53,0.14520547945205478,78.80000305175781,0.015300000000000001,0.9977808221885026,0.0,78.97526320351622,0,0.0,0.0,60.83994825236476,0.22791946832281762,60.83994825236476,60.83994825236476,61.259948252364765,2.15,0.42
2020-01-27,XOP,2020-03-20,19.0,1.44,1.47,0.3583,0.6342,0.1397,-0.0098,0.0282,0.016,1.455,53,0.14520547945205478,78.80000305175781,0.015300000000000001,0.9977808221885026,0.0,78.97526320351622,0,0.0,0.0,59.84216743017626,0.2405816610074186,59.84216743017626,59.84216743017626,60.56716743017626,1.455,0.725
2020-01-27,XOP,2020-03-20,20.0,0.89,0.92,0.3436,0.4842,0.1544,-0.0099,0.0299,0.0125,0.905,53,0.14520547945205478,78.80000305175781,0.015300000000000001,0.9977808221885026,0.0,78.97526320351622,0,0.0,0.0,58.84438660798776,0.25324385369201957,58.84438660798776,58.84438660798776,60.019386607987755,0.905,1.1749999999999998
2020-01-27,XOP,2020-03-20,21.0,0.5,0.52,0.331,0.3327,0.1462,-0.0087,0.0272,0.0088,0.51,53,0.14520547945205478,78.80000305175781,0.015300000000000001,0.9977808221885026,0.0,78.97526320351622,0,0.0,0.0,57.846605785799255,0.2659060463766206,57.846605785799255,57.846605785799255,59.626605785799256,0.51,1.78
2020-01-27,XOP,2020-03-20,22.0,0.25,0.27,0.3213,0.2035,0.1173,-0.0065,0.0212,0.0054,0.26,53,0.14520547945205478,78.80000305175781,0.015300000000000001,0.9977808221885026,0.0,78.97526320351622,0,0.0,0.0,56.84882496361075,0.2785682390612215,56.84882496361075,56.84882496361075,59.378824963610754,0.26,2.53
2020-01-27,XOP,2020-03-20,23.0,0.12,0.14,0.3209,0.1163,0.0812,-0.0045,0.0147,0.0031,0.13,53,0.14520547945205478,78.80000305175781,0.015300000000000001,0.9977808221885026,0.0,78.97526320351622,0,0.0,0.0,55.85104414142225,0.2912304317458225,55.85104414142225,55.85104414142225,59.25104414142225,0.13,3.4000000000000004
2020-01-29,XOP,2020-02-14,16.5,2.96,3.25,0.5116,0.95,0.0493,-0.0075,0.0042,0.0068,3.105,16,0.043835616438356165,78.19999694824219,0.015300000000000001,0.9993295399273592,0.0,78.25246209966585,0,0.0,0.0,61.711059539440754,0.21085598532330982,61.711059539440754,61.711059539440754,61.73105953944076,3.105,0.02
2020-01-29,XOP,2020-02-14,17.5,2.09,2.34,0.5116,0.8632,0.1047,-0.015,0.009,0.0064,2.215,16,0.043835616438356165,78.19999694824219,0.015300000000000001,0.9993295399273592,0.0,78.25246209966585,0,0.0,0.0,60.711729999513395,0.22363513594896495,60.711729999513395,60.711729999513395,60.7567299995134,2.215,0.045
2020-01-29,XOP,2020-02-14,18.0,1.62,1.72,0.3728,0.8659,0.1417,-0.011,0.0088,0.0067,1.67,16,0.043835616438356165,78.19999694824219,0.015300000000000001,0.9993295399273592,0.0,78.25246209966585,0,0.0,0.0,60.212065229549715,0.23002471126179252,60.212065229549715,60.212065229549715,60.297065229549716,1.67,0.085
2020-01-29,XOP,2020-02-14,19.0,0.86,0.89,0.3404,0.6724,0.2593,-0.0163,0.0148,0.0054,0.875,16,0.043835616438356165,78.19999694824219,0.015300000000000001,0.9993295399273592,0.0,78.25246209966585,0,0.0,0.0,59.212735689622356,0.24280386188744768,59.212735689622356,59.212735689622356,59.50773568962236,0.875,0.29500000000000004
2020-01-29,XOP,2020-02-14,19.5,0.56,0.59,0.3328,0.5327,0.292,-0.0174,0.0163,0.0043,0.575,16,0.043835616438356165,78.19999694824219,0.015300000000000001,0.9993295399273592,0.0,78.25246209966585,0,0.0,0.0,58.713070919658676,0.24919343720027523,58.713070919658676,58.713070919658676,59.19307091965867,0.575,0.48
2020-01-29,XOP,2020-02-14,20.0,0.33,0.37,0.3272,0.3869,0.2859,-0.0164,0.0157,0.0032,0.35,16,0.043835616438356165,78.19999694824219,0.015300000000000001,0.9993295399273592,0.0,78.25246209966585,0,0.0,0.0,58.213406149695,0.25558301251310284,58.213406149695,58.213406149695,58.968406149695,0.35,0.755
2020-01-29,XOP,2020-02-14,20.5,0.18,0.21,0.3221,0.2549,0.2436,-0.0135,0.0131,0.0021,0.195,16,0.043835616438356165,78.19999694824219,0.015300000000000001,0.9993295399273592,0.0,78.25246209966585,0,0.0,0.0,57.71374137973132,0.26197258782593036,57.71374137973132,57.71374137973132,58.818741379731314,0.195,1.105
2020-01-29,XOP,2020-02-14,21.0,0.09,0.11,0.3188,0.152,0.1803,-0.0097,0.0096,0.0013,0.1,16,0.043835616438356165,78.19999694824219,0.015300000000000001,0.9993295399273592,0.0,78.25246209966585,0,0.0,0.0,57.21407660976764,0.26836216313875794,57.21407660976764,57.21407660976764,58.71907660976764,0.1,1.505
2020-01-29,XOP,2020-02-14,21.5,0.04,0.05,0.313,0.0796,0.1157,-0.006,0.0061,0.0007,0.045,16,0.043835616438356165,78.19999694824219,0.015300000000000001,0.9993295399273592,0.0,78.25246209966585,0,0.0,0.0,56.71441183980396,0.2747517384515855,56.71441183980396,56.71441183980396,58.66441183980396,0.045,1.9500000000000002
2020-01-29,XOP,2020-02-14,22.5,0.0,0.03,0.313,0.0178,0.0342,-0.0018,0.0018,0.0001,0.015,16,0.043835616438356165,78.19999694824219,0.015300000000000001,0.9993295399273592,0.0,78.25246209966585,0,0.0,0.0,55.7150822998766,0.28753088907724067,55.7150822998766,55.7150822998766,58.6550822998766,0.015,2.9400000000000004
2020-01-29,XOP,2020-02-28,16.5,3.0,3.25,0.4263,0.9279,0.0575,-0.0062,0.0077,0.0123,3.125,30,0.0821917808219178,78.19999694824219,0.015300000000000001,0.998743256118277,0.0,78.29839798085334,0,0.0,0.0,61.72073322229061,0.21073228093421298,61.72073322229061,61.72073322229061,61.76073322229061,3.125,0.04
2020-01-29,XOP,2020-02-28,17.5,2.19,2.29,0.3861,0.8574,0.1042,-0.0088,0.0126,0.0119,2.24,30,0.0821917808219178,78.19999694824219,0.015300000000000001,0.998743256118277,0.0,78.29839798085334,0,0.0,0.0,60.72198996617234,0.2235039343241653,60.72198996617234,60.72198996617234,60.841989966172335,2.24,0.12000000000000001
2020-01-29,XOP,2020-02-28,18.0,1.76,1.87,0.3687,0.8016,0.1348,-0.0102,0.0156,0.0114,1.815,30,0.0821917808219178,78.19999694824219,0.015300000000000001,0.998743256118277,0.0,78.29839798085334,0,0.0,0.0,60.2226183381132,0.22988976101914144,60.2226183381132,60.2226183381132,60.4226183381132,1.815,0.2
2020-01-29,XOP,2020-02-28,19.0,1.04,1.07,0.3321,0.6413,0.2008,-0.0121,0.0209,0.0094,1.0550000000000002,30,0.0821917808219178,78.19999694824219,0.015300000000000001,0.998743256118277,0.0,78.29839798085334,0,0.0,0.0,59.223875081994926,0.24266141440909372,59.223875081994926,59.223875081994926,59.67387508199493,1.0550000000000002,0.44999999999999996
2020-01-29,XOP,2020-02-28,19.5,0.75,0.8,0.33,0.5354,0.2149,-0.0127,0.0223,0.008,0.775,30,0.0821917808219178,78.19999694824219,0.015300000000000001,0.998743256118277,0.0,78.29839798085334,0,0.0,0.0,58.72450345393578,0.2490472411040699,58.72450345393578,58.72450345393578,59.37950345393578,0.775,0.655
2020-01-29,XOP,2020-02-28,20.0,0.52,0.56,0.324,0.4271,0.216,-0.0122,0.022,0.0064,0.54,30,0.0821917808219178,78.19999694824219,0.015300000000000001,0.998743256118277,0.0,78.29839798085334,0,0.0,0.0,58.225131825876645,0.25543306779904607,58.225131825876645,58.225131825876645,59.155131825876644,0.54,0.9299999999999999
2020-01-29,XOP,2020-02-28,20.5,0.33,0.37,0.3143,0.3205,0.2032,-0.0108,0.0201,0.0049,0.35,30,0.0821917808219178,78.19999694824219,0.015300000000000001,0.998743256118277,0.0,78.29839798085334,0,0.0,0.0,57.72576019781751,0.2618188944940222,57.72576019781751,57.72576019781751,58.96076019781751,0.35,1.2349999999999999
2020-01-29,XOP,2020-02-28,21.0,0.2,0.24,0.3099,0.228,0.174,-0.0089,0.0169,0.0035,0.22,30,0.0821917808219178,78.19999694824219,0.015300000000000001,0.998743256118277,0.0,78.29839798085334,0,0.0,0.0,57.22638856975837,0.26820472118899835,57.22638856975837,57.22638856975837,58.84638856975837,0.22,1.62
2020-01-29,XOP,2020-02-28,21.5,0.12,0.15,0.3089,0.1553,0.1378,-0.007,0.0134,0.0024,0.135,30,0.0821917808219178,78.19999694824219,0.015300000000000001,0.998743256118277,0.0,78.29839798085334,0,0.0,0.0,56.72701694169923,0.27459054788397447,56.72701694169923,56.72701694169923,58.76201694169923,0.135,2.035
2020-01-29,XOP,2020-02-28,22.5,0.02,0.06,0.3034,0.0598,0.0699,-0.0034,0.0067,0.0009,0.04,30,0.0821917808219178,78.19999694824219,0.015300000000000001,0.998743256118277,0.0,78.29839798085334,0,0.0,0.0,55.72827368558095,0.2873622012739268,55.72827368558095,55.72827368558095,58.623273685580955,0.04,2.895
2020-01-29,XOP,2020-03-20,17.0,2.78,2.82,0.3811,0.8604,0.081,-0.0068,0.0163,0.0192,2.8,51,0.13972602739726028,78.19999694824219,0.015300000000000001,0.9978644752653058,0.0,78.36735236761574,0,0.0,0.0,61.236300868731995,0.2169270683058705,61.236300868731995,61.236300868731995,61.431300868731995,2.8,0.195
2020-01-29,XOP,2020-03-20,18.0,1.97,2.0,0.359,0.7606,0.1202,-0.0086,0.0228,0.0177,1.9849999999999999,51,0.13972602739726028,78.19999694824219,0.015300000000000001,0.9978644752653058,0.0,78.36735236761574,0,0.0,0.0,60.23843639346669,0.22968748408856876,60.23843639346669,60.23843639346669,60.618436393466695,1.9849999999999999,0.38
2020-01-29,XOP,2020-03-20,19.0,1.28,1.31,0.3411,0.6212,0.155,-0.0099,0.0277,0.0149,1.295,51,0.13972602739726028,78.19999694824219,0.015300000000000001,0.9978644752653058,0.0,78.36735236761574,0,0.0,0.0,59.24057191820138,0.242447899871267,59.24057191820138,59.24057191820138,59.925571918201385,1.295,0.685
2020-01-29,XOP,2020-03-20,20.0,0.75,0.78,0.327,0.457,0.1686,-0.0097,0.0287,0.0112,0.765,51,0.13972602739726028,78.19999694824219,0.015300000000000001,0.9978644752653058,0.0,78.36735236761574,0,0.0,0.0,58.24270744293608,0.2552083156539653,58.24270744293608,58.24270744293608,59.39770744293608,0.765,1.1549999999999998
2020-01-29,XOP,2020-03-20,21.0,0.4,0.41,0.3163,0.2969,0.1519,-0.0081,0.0252,0.0074,0.405,51,0.13972602739726028,78.19999694824219,0.015300000000000001,0.9978644752653058,0.0,78.36735236761574,0,0.0,0.0,57.24484296767077,0.26796873143666355,57.24484296767077,57.24484296767077,59.03484296767077,0.405,1.79
2020-01-29,XOP,2020-03-20,22.0,0.18,0.2,0.3076,0.1681,0.1133,-0.0057,0.0187,0.0043,0.19,51,0.13972602739726028,78.19999694824219,0.015300000000000001,0.9978644752653058,0.0,78.36735236761574,0,0.0,0.0,56.24697849240547,0.2807291472193618,56.24697849240547,56.24697849240547,58.826978492405466,0.19,2.58
2020-01-31,XOP,2020-02-14,16.5,2.5,3.0,0.4521,0.9591,0.0518,-0.006,0.0033,0.006,2.75,14,0.038356164383561646,76.63999938964844,0.016,0.9993864896443507,0.0,76.68704768754891,0,0.0,0.0,60.15012231051664,0.21516019324706614,60.15012231051664,60.15012231051664,60.18512231051664,2.75,0.035
2020-01-31,XOP,2020-02-14,17.0,2.17,2.3,0.4521,0.9197,0.0879,-0.0097,0.0056,0.0059,2.235,14,0.038356164383561646,76.63999938964844,0.016,0.9993864896443507,0.0,76.68704768754891,0,0.0,0.0,59.65042906569447,0.22168019910303782,59.65042906569447,59.65042906569447,59.71042906569447,2.235,0.060000000000000005
2020-01-31,XOP,2020-02-14,18.0,1.35,1.38,0.4193,0.7909,0.1828,-0.0168,0.0108,0.0053,1.365,14,0.038356164383561646,76.63999938964844,0.016,0.9993864896443507,0.0,76.68704768754891,0,0.0,0.0,58.651042576050116,0.23472021081498123,58.651042576050116,58.651042576050116,58.841042576050114,1.365,0.19
2020-01-31,XOP,2020-02-14,18.5,0.97,1.01,0.4046,0.688,0.2331,-0.0198,0.0133,0.0047,0.99,14,0.038356164383561646,76.63999938964844,0.016,0.9993864896443507,0.0,76.68704768754891,0,0.0,0.0,58.15134933122794,0.24124021667095294,58.15134933122794,58.15134933122794,58.46634933122794,0.99,0.315
2020-01-31,XOP,2020-02-14,19.0,0.66,0.69,0.3927,0.5619,0.2676,-0.0212,0.0148,0.0039,0.675,14,0.038356164383561646,76.63999938964844,0.016,0.9993864896443507,0.0,76.68704768754891,0,0.0,0.0,57.651656086405765,0.24776022252692464,57.651656086405765,57.651656086405765,58.151656086405765,0.675,0.5
2020-01-31,XOP,2020-02-14,19.5,0.41,0.44,0.3804,0.4245,0.2746,-0.0203,0.0147,0.003,0.425,14,0.038356164383561646,76.63999938964844,0.016,0.9993864896443507,0.0,76.68704768754891,0,0.0,0.0,57.15196284158359,0.2542802283828963,57.15196284158359,57.15196284158359,57.90696284158359,0.425,0.755
2020-01-31,XOP,2020-02-14,20.0,0.24,0.26,0.3735,0.2941,0.2459,-0.0175,0.0129,0.0021,0.25,14,0.038356164383561646,76.63999938964844,0.016,0.9993864896443507,0.0,76.68704768754891,0,0.0,0.0,56.652269596761414,0.26080023423886806,56.652269596761414,56.652269596761414,57.72726959676142,0.25,1.0750000000000002
2020-01-31,XOP,2020-02-14,20.5,0.12,0.14,0.3622,0.1818,0.1943,-0.013,0.0099,0.0013,0.13,14,0.038356164383561646,76.63999938964844,0.016,0.9993864896443507,0.0,76.68704768754891,0,0.0,0.0,56.15257635193924,0.26732024009483973,56.15257635193924,56.15257635193924,57.61257635193924,0.13,1.46
2020-01-31,XOP,2020-02-14,21.0,0.06,0.07,0.3594,0.104,0.134,-0.0088,0.0068,0.0007,0.065,14,0.038356164383561646,76.63999938964844,0.016,0.9993864896443507,0.0,76.68704768754891,0,0.0,0.0,55.65288310711706,0.27384024595081147,55.65288310711706,55.65288310711706,57.55288310711706,0.065,1.9
2020-01-31,XOP,2020-02-14,22.0,0.01,0.03,0.3594,0.0274,0.0468,-0.0031,0.0024,0.0002,0.02,14,0.038356164383561646,76.63999938964844,0.016,0.9993864896443507,0.0,76.68704768754891,0,0.0,0.0,54.65349661747271,0.2868802576627548,54.65349661747271,54.65349661747271,57.50349661747271,0.02,2.8499999999999996
2020-01-31,XOP,2020-02-28,16.5,2.72,2.85,0.4316,0.9066,0.0728,-0.0075,0.0089,0.0112,2.785,28,0.07671232876712329,76.63999938964844,0.016,0.998773355683658,0.0,76.73412486778699,0,0.0,0.0,60.16023902086808,0.21502819024038555,60.16023902086808,60.16023902086808,60.26523902086808,2.785,0.105
2020-01-31,XOP,2020-02-28,17.0,2.28,2.39,0.4133,0.8671,0.0979,-0.009,0.0114,0.011,2.335,28,0.07671232876712329,76.63999938964844,0.016,0.998773355683658,0.0,76.73412486778699,0,0.0,0.0,59.66085234302626,0.22154419600524572,59.66085234302626,59.66085234302626,59.81585234302626,2.335,0.15500000000000003
2020-01-31,XOP,2020-02-28,18.0,1.47,1.57,0.3868,0.7415,0.1576,-0.0124,0.0172,0.0097,1.52,28,0.07671232876712329,76.63999938964844,0.016,0.998773355683658,0.0,76.73412486778699,0,0.0,0.0,58.662078987342596,0.23457620753496605,58.662078987342596,58.662078987342596,59.007078987342595,1.52,0.345
2020-01-31,XOP,2020-02-28,18.5,1.14,1.21,0.3788,0.6548,0.1833,-0.0137,0.0196,0.0087,1.1749999999999998,28,0.07671232876712329,76.63999938964844,0.016,0.998773355683658,0.0,76.73412486778699,0,0.0,0.0,58.16269230950077,0.24109221329982622,58.16269230950077,58.16269230950077,58.66269230950077,1.1749999999999998,0.5
2020-01-31,XOP,2020-02-28,19.0,0.86,0.9,0.3728,0.5575,0.1996,-0.0144,0.0209,0.0075,0.88,28,0.07671232876712329,76.63999938964844,0.016,0.998773355683658,0.0,76.73412486778699,0,0.0,0.0,57.663305631658936,0.24760821906468639,57.663305631658936,57.663305631658936,58.36330563165894,0.88,0.7
2020-01-31,XOP,2020-02-28,19.5,0.61,0.65,0.3647,0.4556,0.2049,-0.0141,0.021,0.0062,0.63,28,0.07671232876712329,76.63999938964844,0.016,0.998773355683658,0.0,76.73412486778699,0,0.0,0.0,57.16391895381711,0.25412422482954655,57.16391895381711,57.16391895381711,58.10391895381711,0.63,0.94
2020-01-31,XOP,2020-02-28,20.0,0.41,0.45,0.3564,0.3546,0.1968,-0.0128,0.0197,0.0049,0.43,28,0.07671232876712329,76.63999938964844,0.016,0.998773355683658,0.0,76.73412486778699,0,0.0,0.0,56.66453227597528,0.2606402305944067,56.66453227597528,56.66453227597528,57.90953227597528,0.43,1.245
2020-01-31,XOP,2020-02-28,20.5,0.26,0.3,0.3493,0.2618,0.1756,-0.011,0.0173,0.0036,0.28,28,0.07671232876712329,76.63999938964844,0.016,0.998773355683658,0.0,76.73412486778699,0,0.0,0.0,56.16514559813345,0.2671562363592669,56.16514559813345,56.16514559813345,57.76014559813345,0.28,1.595
2020-01-31,XOP,2020-02-28,21.0,0.16,0.19,0.3441,0.1836,0.1455,-0.0088,0.0141,0.0026,0.175,28,0.07671232876712329,76.63999938964844,0.016,0.998773355683658,0.0,76.73412486778699,0,0.0,0.0,55.66575892029162,0.27367224212412705,55.66575892029162,55.66575892029162,57.655758920291625,0.175,1.99
2020-01-31,XOP,2020-02-28,22.0,0.05,0.07,0.3366,0.0774,0.0812,-0.0047,0.0077,0.0011,0.060000000000000005,28,0.07671232876712329,76.63999938964844,0.016,0.998773355683658,0.0,76.73412486778699,0,0.0,0.0,54.66698556460796,0.2867042536538474,54.66698556460796,54.66698556460796,57.55698556460796,0.060000000000000005,2.8899999999999997
