date,act_symbol,expiration,strike,cp,bid,ask,mid
2025-11-09,BTC,2025-11-28,118000.0,Call,415.41212,436.18272599999995,425.797423
2025-11-09,BTC,2025-11-28,118000.0,Put,14435.571170000001,14747.130259999998,14591.350715
2025-11-09,BTC,2025-11-28,120000.0,Call,301.175237,321.945943,311.56059
2025-11-09,BTC,2025-11-28,120000.0,Put,16304.92571,16668.411315,16486.6685125
2025-11-09,BTC,2025-11-28,122000.0,Call,228.477766,259.633825,244.0557955
2025-11-09,BTC,2025-11-28,122000.0,Put,18226.294514999998,18641.708635,18434.001575
2025-11-09,BTC,2025-11-28,124000.0,Call,186.936354,207.70706,197.321707
2025-11-09,BTC,2025-11-28,124000.0,Put,20199.511585,20562.99894,20381.255262500003
2025-11-09,BTC,2025-11-28,125000.0,Call,155.780295,176.55100099999999,166.16564799999998
2025-11-09,BTC,2025-11-28,125000.0,Put,21134.091604999998,21497.57721,21315.8344075
2025-11-09,BTC,2025-11-28,126000.0,Call,135.008939,166.164848,150.5868935
2025-11-09,BTC,2025-11-28,126000.0,Put,22120.80189,22484.289245,22302.545567499998
2025-11-09,BTC,2025-11-28,128000.0,Call,114.23833300000001,135.008939,124.623636
2025-11-09,BTC,2025-11-28,128000.0,Put,24093.90296,24457.388564999997,24275.645762499997
2025-11-09,BTC,2025-11-28,130000.0,Call,93.468177,103.85353,98.6608535
2025-11-09,BTC,2025-11-28,130000.0,Put,26067.23603,26482.65015,26274.94309
2025-11-09,BTC,2025-11-28,132000.0,Call,72.697121,83.082424,77.88977249999999
2025-11-09,BTC,2025-11-28,132000.0,Put,25911.330985,30428.937789999996,28170.1343875
2025-11-09,BTC,2025-11-28,134000.0,Call,62.31211799999999,83.082824,72.697471
2025-11-09,BTC,2025-11-28,134000.0,Put,30013.52567,30428.937789999996,30221.23173
2025-11-09,BTC,2025-11-28,135000.0,Call,51.926765,72.697471,62.312118
2025-11-09,BTC,2025-11-28,135000.0,Put,31052.205469999997,31467.61959,31259.912529999998
2025-11-09,BTC,2025-11-28,136000.0,Call,51.926765,72.697471,62.312118
2025-11-09,BTC,2025-11-28,136000.0,Put,29650.040064999997,34842.691565,32246.365814999997
2025-11-09,BTC,2025-11-28,138000.0,Call,41.541212,62.311817999999995,51.926514999999995
2025-11-09,BTC,2025-11-28,138000.0,Put,31623.399885,38166.172275,34894.78608
2025-11-09,BTC,2025-11-28,140000.0,Call,31.156058999999996,51.926765,41.541412
2025-11-09,BTC,2025-11-28,140000.0,Put,36037.00141,36452.41353,36244.707469999994
2025-11-09,BTC,2025-11-28,145000.0,Call,20.770706,41.541412,31.156059
2025-11-09,BTC,2025-11-28,145000.0,Put,38425.8061,43981.969955,41203.8880275
2025-11-09,BTC,2025-11-28,150000.0,Call,10.385353,31.156058999999996,20.770705999999997
2025-11-09,BTC,2025-11-28,150000.0,Put,45955.187025,46422.52791,46188.8574675
2025-11-09,BTC,2025-11-28,155000.0,Call,10.385303,31.155908999999998,20.770606
2025-11-09,BTC,2025-11-28,155000.0,Put,48135.879405,55405.591505,51770.735455
2025-11-09,BTC,2025-11-28,160000.0,Put,53069.15383,59611.926219999994,56340.540024999995
2025-11-09,BTC,2025-11-28,170000.0,Put,62883.009665000005,70931.61949,66907.3145775
2025-11-09,BTC,2025-11-28,180000.0,Put,72645.544235,81161.53369499999,76903.53896499999
2025-11-09,BTC,2025-11-28,200000.0,Put,96012.588485,96479.92937,96246.25892749999
2025-11-09,BTC,2025-11-28,220000.0,Put,108734.12241,124208.22387999999,116471.173145
2025-11-09,BTC,2025-11-28,240000.0,Put,128102.712505,144874.97685,136488.84467750002
2025-11-09,BTC,2025-12-26,20000.0,Call,84208.44175,84312.72464999999,84260.5832
2025-11-09,BTC,2025-12-26,30000.0,Call,74197.28335,74353.7077,74275.495525
2025-11-09,BTC,2025-12-26,40000.0,Call,64186.124950000005,64342.5493,64264.337125000005
2025-11-09,BTC,2025-12-26,50000.0,Call,54227.108,54383.532349999994,54305.320175
2025-11-09,BTC,2025-12-26,50000.0,Put,20.85658,31.284869999999994,26.070724999999996
2025-11-09,BTC,2025-12-26,60000.0,Call,44268.091049999995,44476.65685,44372.373949999994
2025-11-09,BTC,2025-12-26,60000.0,Put,93.855087,114.711773,104.28343
2025-11-09,BTC,2025-12-26,65000.0,Call,39366.79475,39575.36055,39471.07765
2025-11-09,BTC,2025-12-26,65000.0,Put,187.70922,198.13751,192.923365
2025-11-09,BTC,2025-12-26,70000.0,Call,34465.49845,34674.06425,34569.781350000005
2025-11-09,BTC,2025-12-26,70000.0,Put,291.99212,323.27698999999996,307.634555
2025-11-09,BTC,2025-12-26,75000.0,Call,29668.485049999996,29877.050849999996,29772.767949999994
2025-11-09,BTC,2025-12-26,75000.0,Put,479.70133999999996,521.4145,500.55791999999997
2025-11-09,BTC,2025-12-26,80000.0,Call,24923.739769999996,25184.448344999997,25054.0940575
2025-11-09,BTC,2025-12-26,80000.0,Put,782.1217499999999,834.2632,808.192475
2025-11-09,BTC,2025-12-26,85000.0,Call,20387.410565,20648.11914,20517.764852499997
2025-11-09,BTC,2025-12-26,85000.0,Put,1251.40116,1303.542875,1277.4720175
2025-11-09,BTC,2025-12-26,90000.0,Call,16111.70805,16320.27385,16215.99095
2025-11-09,BTC,2025-12-26,90000.0,Put,1929.23365,1981.3750999999997,1955.3043749999997
2025-11-09,BTC,2025-12-26,95000.0,Call,12201.0993,12409.665099999998,12305.3822
2025-11-09,BTC,2025-12-26,95000.0,Put,3024.21947,3076.3611849999998,3050.2903275
2025-11-09,BTC,2025-12-26,96000.0,Call,11471.118999999999,11679.684799999999,11575.401899999999
2025-11-09,BTC,2025-12-26,96000.0,Put,3284.91135,3389.19425,3337.0528
2025-11-09,BTC,2025-12-26,98000.0,Call,10167.634425,10271.917855,10219.77614
2025-11-09,BTC,2025-12-26,98000.0,Put,3910.6087499999994,4014.8916499999996,3962.7501999999995
2025-11-09,BTC,2025-12-26,100000.0,Call,8864.0465,9020.47085,8942.258675000001
2025-11-09,BTC,2025-12-26,100000.0,Put,4588.4475999999995,4692.7305,4640.58905
2025-11-09,BTC,2025-12-26,102000.0,Call,7716.9346,7821.217499999999,7769.07605
2025-11-09,BTC,2025-12-26,102000.0,Put,5422.7108,5526.9937,5474.85225
2025-11-09,BTC,2025-12-26,104000.0,Call,6621.96415,6726.24705,6674.1056
2025-11-09,BTC,2025-12-26,104000.0,Put,6361.256899999999,6465.5398,6413.3983499999995
2025-11-09,BTC,2025-12-26,105000.0,Call,6152.7223699999995,6204.864084999999,6178.793227499999
2025-11-09,BTC,2025-12-26,105000.0,Put,6882.70638,6934.848095,6908.7772375
2025-11-09,BTC,2025-12-26,106000.0,Call,5631.276599999999,5735.559499999999,5683.418049999999
2025-11-09,BTC,2025-12-26,106000.0,Put,7351.944449999999,7456.227349999999,7404.085899999999
2025-11-09,BTC,2025-12-26,108000.0,Call,4797.03778,4901.32121,4849.179495
2025-11-09,BTC,2025-12-26,108000.0,Put,8551.1978,8655.4807,8603.33925
2025-11-09,BTC,2025-12-26,110000.0,Call,4067.0537699999995,4171.3372,4119.195485
2025-11-09,BTC,2025-12-26,110000.0,Put,9750.500704999999,9906.92585,9828.7132775
2025-11-09,BTC,2025-12-26,112000.0,Call,3389.19425,3493.47715,3441.3357
2025-11-09,BTC,2025-12-26,112000.0,Put,11106.12885,11262.553199999998,11184.341024999998
2025-11-09,BTC,2025-12-26,114000.0,Call,2867.7797499999997,2919.9211999999998,2893.8504749999997
2025-11-09,BTC,2025-12-26,114000.0,Put,12566.08945,12774.65525,12670.37235
2025-11-09,BTC,2025-12-26,115000.0,Call,2607.08575,2711.3691799999997,2659.227465
2025-11-09,BTC,2025-12-26,115000.0,Put,13296.137325,13556.8459,13426.4916125
2025-11-09,BTC,2025-12-26,116000.0,Call,2398.5067,2450.64815,2424.577425
2025-11-09,BTC,2025-12-26,116000.0,Put,14026.05005,14286.757300000001,14156.403675000001
2025-11-09,BTC,2025-12-26,118000.0,Call,1981.3851699999998,2085.6686,2033.5268849999998
2025-11-09,BTC,2025-12-26,118000.0,Put,15486.010649999998,16059.566599999998,15772.788624999997
2025-11-09,BTC,2025-12-26,120000.0,Call,1668.53488,1720.676595,1694.6057375
2025-11-09,BTC,2025-12-26,120000.0,Put,17206.76595,17728.1831,17467.474524999998
2025-11-09,BTC,2025-12-26,122000.0,Call,1407.8191499999998,1459.9605999999999,1433.8898749999998
2025-11-09,BTC,2025-12-26,122000.0,Put,18875.300829999996,19501.001409999997,19188.151119999995
2025-11-09,BTC,2025-12-26,124000.0,Call,1147.11773,1251.40116,1199.259445
2025-11-09,BTC,2025-12-26,124000.0,Put,20700.15565,21273.7116,20986.933624999998
2025-11-09,BTC,2025-12-26,125000.0,Call,1094.976015,1147.11773,1121.0468725
2025-11-09,BTC,2025-12-26,125000.0,Put,21586.560299999997,22160.11625,21873.338275
2025-11-09,BTC,2025-12-26,126000.0,Call,990.6875499999999,1042.829,1016.7582749999999
2025-11-09,BTC,2025-12-26,126000.0,Put,22525.106399999997,23098.66235,22811.884374999998
2025-11-09,BTC,2025-12-26,128000.0,Call,834.26744,886.409155,860.3382975
2025-11-09,BTC,2025-12-26,128000.0,Put,24350.180905,24923.739769999996,24636.9603375
2025-11-09,BTC,2025-12-26,130000.0,Call,677.8422949999999,782.1257249999999,729.9840099999999
2025-11-09,BTC,2025-12-26,130000.0,Put,26227.14935,26800.705299999998,26513.927324999997
2025-11-09,BTC,2025-12-26,132000.0,Call,573.558865,677.8422949999999,625.70058
2025-11-09,BTC,2025-12-26,132000.0,Put,27113.554,29616.343599999997,28364.9488
2025-11-09,BTC,2025-12-26,134000.0,Call,521.4145,573.5559499999999,547.4852249999999
2025-11-09,BTC,2025-12-26,134000.0,Put,28990.6462,31649.860149999997,30320.253174999998
2025-11-09,BTC,2025-12-26,135000.0,Call,490.12963,521.4145,505.772065
2025-11-09,BTC,2025-12-26,135000.0,Put,30972.178709999996,31441.454144999996,31206.816427499994
2025-11-09,BTC,2025-12-26,136000.0,Call,458.847092,490.132121,474.4896065
2025-11-09,BTC,2025-12-26,136000.0,Put,30815.596949999996,34569.78135,32692.68915
2025-11-09,BTC,2025-12-26,138000.0,Call,396.27502,427.55989,411.917455
2025-11-09,BTC,2025-12-26,138000.0,Put,32744.99702,37489.893084999996,35117.4450525
2025-11-09,BTC,2025-12-26,140000.0,Call,344.13356999999996,375.41844,359.77600499999994
2025-11-09,BTC,2025-12-26,140000.0,Put,35821.17615,36446.87355,36134.02485
2025-11-09,BTC,2025-12-26,142000.0,Call,302.42194699999993,333.706976,318.0644615
2025-11-09,BTC,2025-12-26,142000.0,Put,36551.156449999995,39627.502,38089.329224999994
2025-11-09,BTC,2025-12-26,144000.0,Call,260.70725,291.99212,276.349685
2025-11-09,BTC,2025-12-26,144000.0,Put,38376.30224,43590.473739999994,40983.387989999996
2025-11-09,BTC,2025-12-26,145000.0,Call,239.85066999999998,281.56383,260.70725
2025-11-09,BTC,2025-12-26,145000.0,Put,39418.9362,43694.535099999994,41556.735649999995
2025-11-09,BTC,2025-12-26,146000.0,Call,229.42238,260.70725,245.064815
2025-11-09,BTC,2025-12-26,146000.0,Put,40461.7652,43694.535099999994,42078.15015
2025-11-09,BTC,2025-12-26,148000.0,Call,208.5658,239.85066999999998,224.208235
2025-11-09,BTC,2025-12-26,148000.0,Put,42286.71595,45675.9102,43981.313075
2025-11-09,BTC,2025-12-26,150000.0,Call,187.710174,208.56686,198.13851699999998
2025-11-09,BTC,2025-12-26,150000.0,Put,45675.9102,46197.3247,45936.61745
2025-11-09,BTC,2025-12-26,160000.0,Call,114.711773,125.14011599999998,119.92594449999999
2025-11-09,BTC,2025-12-26,160000.0,Put,55582.7857,56208.4831,55895.634399999995
2025-11-09,BTC,2025-12-26,170000.0,Call,83.42632,93.85461,88.640465
2025-11-09,BTC,2025-12-26,170000.0,Put,65489.661199999995,66115.35859999999,65802.50989999999
2025-11-09,BTC,2025-12-26,180000.0,Call,52.141715,72.998401,62.570058
2025-11-09,BTC,2025-12-26,180000.0,Put,73623.72739999999,77951.46775,75787.59757499999
2025-11-09,BTC,2025-12-26,190000.0,Call,41.71316,62.56973999999999,52.14144999999999
2025-11-09,BTC,2025-12-26,190000.0,Put,83530.6029,88066.90905,85798.75597500001
2025-11-09,BTC,2025-12-26,200000.0,Call,31.285028999999994,52.141715,41.71337199999999
2025-11-09,BTC,2025-12-26,200000.0,Put,95418.8535,96148.8338,95783.84365
2025-11-09,BTC,2025-12-26,210000.0,Call,20.85658,41.71316,31.28487
2025-11-09,BTC,2025-12-26,210000.0,Put,98651.6234,113616.21954999998,106133.92147499998
2025-11-09,BTC,2025-12-26,220000.0,Call,20.856686,31.285028999999994,26.070857499999995
2025-11-09,BTC,2025-12-26,220000.0,Put,108298.34205499999,123992.99827,116145.6701625
2025-11-09,BTC,2025-12-26,230000.0,Call,10.42829,31.284869999999994,20.856579999999997
2025-11-09,BTC,2025-12-26,230000.0,Put,117943.95989999999,134264.23375,126104.096825
2025-11-09,BTC,2025-12-26,240000.0,Call,10.42829,31.284869999999994,20.856579999999997
2025-11-09,BTC,2025-12-26,240000.0,Put,127642.26959999999,144640.3823,136141.32595
2025-11-09,BTC,2025-12-26,260000.0,Call,10.428343,20.856686,15.6425145
2025-11-09,BTC,2025-12-26,260000.0,Put,146934.6061,165392.6794,156163.64275
2025-11-09,BTC,2025-12-26,280000.0,Call,10.42829,31.284869999999994,20.856579999999997
2025-11-09,BTC,2025-12-26,280000.0,Put,166279.08405,186092.83505,176185.95955
2025-11-09,BTC,2025-12-26,300000.0,Put,195061.16444999998,196521.12505,195791.14474999998
2025-11-09,BTC,2025-12-26,320000.0,Put,204916.93995,227494.302545,216205.6212475
2025-11-09,BTC,2025-12-26,340000.0,Put,224209.37449999998,248194.56339999998,236201.96894999998
2025-11-09,BTC,2025-12-26,400000.0,Put,282189.52739999996,310241.6275,296215.57745
2025-11-09,BTC,2026-01-30,60000.0,Call,45010.59100538462,45167.787481538464,45089.189243461544
2025-11-09,BTC,2026-01-30,60000.0,Put,293.43342215384615,335.3524824615385,314.3929523076923
2025-11-09,BTC,2026-01-30,65000.0,Call,40189.89907000001,40347.095546153854,40268.49730807693
2025-11-09,BTC,2026-01-30,65000.0,Put,471.5894284615385,513.5084887692308,492.54895861538466
2025-11-09,BTC,2026-01-30,70000.0,Call,35421.60596000001,35631.20126153847,35526.40361076924
2025-11-09,BTC,2026-01-30,70000.0,Put,681.1847300000001,785.9823807692308,733.5835553846155
2025-11-09,BTC,2026-01-30,75000.0,Call,30758.11050076923,30967.705802307693,30862.90815153846
2025-11-09,BTC,2026-01-30,75000.0,Put,1047.976507692308,1152.7741584615385,1100.3753330769232
2025-11-09,BTC,2026-01-30,80000.0,Call,26304.210343076924,26513.805644615386,26409.007993846157
2025-11-09,BTC,2026-01-30,80000.0,Put,1571.9647615384615,1624.363586923077,1598.1641742307693
2025-11-09,BTC,2026-01-30,90000.0,Call,18025.19593230769,18234.791233846154,18129.993583076925
2025-11-09,BTC,2026-01-30,90000.0,Put,3301.1259992307696,3405.9236500000006,3353.524824615385
2025-11-09,BTC,2026-01-30,94000.0,Call,15143.260536153846,15300.457012307692,15221.858774230768
2025-11-09,BTC,2026-01-30,94000.0,Put,4349.102506923077,4506.298983076923,4427.700745
2025-11-09,BTC,2026-01-30,95000.0,Call,14462.075806153849,14619.272282307695,14540.674044230771
2025-11-09,BTC,2026-01-30,95000.0,Put,4663.4954592307695,4820.691935384616,4742.093697307693
2025-11-09,BTC,2026-01-30,96000.0,Call,13833.289901538463,13938.087552307694,13885.68872692308
2025-11-09,BTC,2026-01-30,96000.0,Put,5030.287236923077,5135.084887692308,5082.686062307693
2025-11-09,BTC,2026-01-30,98000.0,Call,12523.319266923078,12680.515743076923,12601.917505000001
2025-11-09,BTC,2026-01-30,98000.0,Put,5711.471966923077,5868.668443076924,5790.070205
2025-11-09,BTC,2026-01-30,100000.0,Call,11318.146283076923,11475.34275923077,11396.744521153847
2025-11-09,BTC,2026-01-30,100000.0,Put,6549.853173076924,6654.650823846155,6602.251998461539
2025-11-09,BTC,2026-01-30,102000.0,Call,10165.372124615385,10322.568600769233,10243.97036269231
2025-11-09,BTC,2026-01-30,102000.0,Put,7388.234379230769,7545.430855384616,7466.832617307693
2025-11-09,BTC,2026-01-30,104000.0,Call,9169.794442307693,9326.990918461539,9248.392680384615
2025-11-09,BTC,2026-01-30,104000.0,Put,8383.812061538463,8488.609712307692,8436.210886923078
2025-11-09,BTC,2026-01-30,106000.0,Call,8174.216760000001,8331.413236153847,8252.814998076923
2025-11-09,BTC,2026-01-30,106000.0,Put,9379.389743846154,9536.586220000001,9457.987981923077
2025-11-09,BTC,2026-01-30,108000.0,Call,7335.835553846156,7440.633204615385,7388.23437923077
2025-11-09,BTC,2026-01-30,108000.0,Put,10532.163902307693,10689.360378461539,10610.762140384617
2025-11-09,BTC,2026-01-30,110000.0,Call,6497.454347692308,6654.650823846155,6576.052585769232
2025-11-09,BTC,2026-01-30,110000.0,Put,11737.336886153847,11894.533362307693,11815.935124230771
2025-11-09,BTC,2026-01-30,112000.0,Call,5763.870792307693,5921.067268461539,5842.469030384616
2025-11-09,BTC,2026-01-30,112000.0,Put,12994.908695384616,13152.105171538462,13073.50693346154
2025-11-09,BTC,2026-01-30,114000.0,Call,5135.084887692308,5239.882538461539,5187.483713076924
2025-11-09,BTC,2026-01-30,114000.0,Put,14357.278155384618,14514.474631538464,14435.876393461542
2025-11-09,BTC,2026-01-30,115000.0,Call,4873.090760769232,4925.489586153846,4899.290173461539
2025-11-09,BTC,2026-01-30,115000.0,Put,15038.462885384615,15300.457012307692,15169.459948846154
2025-11-09,BTC,2026-01-30,116000.0,Call,4558.697808461538,4663.4954592307695,4611.096633846154
2025-11-09,BTC,2026-01-30,116000.0,Put,15719.647615384616,15981.641742307693,15850.644678846154
2025-11-09,BTC,2026-01-30,118000.0,Call,4034.709554615385,4139.507205384616,4087.1083800000006
2025-11-09,BTC,2026-01-30,118000.0,Put,17186.814726153847,17448.808853076927,17317.811789615385
2025-11-09,BTC,2026-01-30,120000.0,Call,3563.1201261538467,3667.917776923078,3615.5189515384623
2025-11-09,BTC,2026-01-30,120000.0,Put,18706.380662307693,19020.773614615387,18863.57713846154
2025-11-09,BTC,2026-01-30,122000.0,Call,3143.929523076923,3248.727173846154,3196.3283484615386
2025-11-09,BTC,2026-01-30,122000.0,Put,19754.357170000003,21064.327804615386,20409.342487307695
2025-11-09,BTC,2026-01-30,124000.0,Call,2777.1377453846158,2881.9353961538463,2829.536570769231
2025-11-09,BTC,2026-01-30,124000.0,Put,21326.321931538463,24051.060851538467,22688.691391538465
2025-11-09,BTC,2026-01-30,125000.0,Call,2619.9412692307696,2724.7389200000002,2672.340094615385
2025-11-09,BTC,2026-01-30,125000.0,Put,22164.703137692308,28452.56218384616,25308.63266076923
2025-11-09,BTC,2026-01-30,130000.0,Call,1938.7565392307692,2043.5541900000003,1991.1553646153848
2025-11-09,BTC,2026-01-30,130000.0,Put,26304.210343076924,28085.77040615385,27194.990374615387
2025-11-09,BTC,2026-01-30,140000.0,Call,1100.3753330769232,1152.7741584615385,1126.574745769231
2025-11-09,BTC,2026-01-30,140000.0,Put,35159.61183307693,39980.30376846154,37569.95780076923
2025-11-09,BTC,2026-01-30,150000.0,Call,628.7859046153847,733.5835553846155,681.1847300000001
2025-11-09,BTC,2026-01-30,150000.0,Put,44591.40040230769,47211.34167153847,45901.37103692308
2025-11-09,BTC,2026-01-30,160000.0,Call,398.23107292307697,450.6298983076924,424.43048561538467
2025-11-09,BTC,2026-01-30,160000.0,Put,54075.587796923086,57114.71966923078,55595.153733076935
2025-11-09,BTC,2026-03-27,20000.0,Call,85555.3347,85713.770505,85634.5526025
2025-11-09,BTC,2026-03-27,20000.0,Put,10.562387,21.124774,15.843580499999998
2025-11-09,BTC,2026-03-27,30000.0,Call,75574.2582,75732.6948,75653.47649999999
2025-11-09,BTC,2026-03-27,30000.0,Put,21.12488,42.24976,31.68732
2025-11-09,BTC,2026-03-27,40000.0,Call,65645.5646,65804.0012,65724.78289999999
2025-11-09,BTC,2026-03-27,40000.0,Put,105.62387,126.74864399999998,116.18625699999998
2025-11-09,BTC,2026-03-27,50000.0,Call,55875.02723,56086.27497,55980.6511
2025-11-09,BTC,2026-03-27,50000.0,Put,316.87161,369.683545,343.2775775
2025-11-09,BTC,2026-03-27,60000.0,Call,46316.066995,46474.502799999995,46395.284897499994
2025-11-09,BTC,2026-03-27,60000.0,Put,686.5551549999999,844.99096,765.7730574999999
2025-11-09,BTC,2026-03-27,65000.0,Call,41615.80478,41827.05252,41721.42865
2025-11-09,BTC,2026-03-27,65000.0,Put,1056.244,1161.8683999999998,1109.0562
2025-11-09,BTC,2026-03-27,70000.0,Call,37126.790304999995,37285.226109999996,37206.008207499995
2025-11-09,BTC,2026-03-27,70000.0,Put,1531.546115,1637.169985,1584.35805
2025-11-09,BTC,2026-03-27,75000.0,Call,32743.399699999998,32901.835504999995,32822.617602499995
2025-11-09,BTC,2026-03-27,75000.0,Put,2165.3002,2270.9246,2218.1124
2025-11-09,BTC,2026-03-27,80000.0,Call,28518.444900000002,28729.69264,28624.06877
2025-11-09,BTC,2026-03-27,80000.0,Put,2957.4832,3063.1076,3010.2954
2025-11-09,BTC,2026-03-27,85000.0,Call,24610.4852,24768.921799999996,24689.703499999996
2025-11-09,BTC,2026-03-27,85000.0,Put,4013.7070599999997,4119.33093,4066.518995
2025-11-09,BTC,2026-03-27,90000.0,Call,20966.338195,21124.774,21045.5560975
2025-11-09,BTC,2026-03-27,90000.0,Put,5386.81737,5492.441239999999,5439.6293049999995
2025-11-09,BTC,2026-03-27,95000.0,Call,17639.18629,17850.43403,17744.81016
2025-11-09,BTC,2026-03-27,95000.0,Put,7076.8348,7182.4592,7129.647
2025-11-09,BTC,2026-03-27,100000.0,Call,14734.6038,14893.040399999998,14813.8221
2025-11-09,BTC,2026-03-27,100000.0,Put,9136.5106,9242.134999999998,9189.322799999998
2025-11-09,BTC,2026-03-27,105000.0,Call,12146.74505,12305.180855,12225.9629525
2025-11-09,BTC,2026-03-27,105000.0,Put,11513.00183,11671.437635,11592.2197325
2025-11-09,BTC,2026-03-27,110000.0,Call,9928.64378,10087.079585,10007.861682499999
2025-11-09,BTC,2026-03-27,110000.0,Put,14312.034385,14470.47019,14391.2522875
2025-11-09,BTC,2026-03-27,115000.0,Call,8133.03799,8238.66186,8185.849925
2025-11-09,BTC,2026-03-27,115000.0,Put,17480.750485,17691.998225,17586.374355
2025-11-09,BTC,2026-03-27,120000.0,Call,6601.491875,6707.115745,6654.303809999999
2025-11-09,BTC,2026-03-27,120000.0,Put,20913.52626,21230.39787,21071.962065
2025-11-09,BTC,2026-03-27,125000.0,Call,5334.0322,5492.4688,5413.2505
2025-11-09,BTC,2026-03-27,125000.0,Put,24293.4901,25296.916865,24795.2034825
2025-11-09,BTC,2026-03-27,130000.0,Call,4330.57867,4489.014475,4409.7965724999995
2025-11-09,BTC,2026-03-27,130000.0,Put,28307.3392,29363.5832,28835.461199999998
2025-11-09,BTC,2026-03-27,135000.0,Call,3538.399645,3644.0235150000003,3591.21158
2025-11-09,BTC,2026-03-27,135000.0,Put,32479.502999999997,33535.746999999996,33007.625
2025-11-09,BTC,2026-03-27,140000.0,Call,2851.84449,3010.280295,2931.0623925
2025-11-09,BTC,2026-03-27,140000.0,Put,36440.23514999999,41246.121235,38843.178192499996
2025-11-09,BTC,2026-03-27,145000.0,Call,2376.5370749999997,2482.160945,2429.34901
2025-11-09,BTC,2026-03-27,145000.0,Put,40771.0184,45840.98959999999,43306.004
2025-11-09,BTC,2026-03-27,150000.0,Call,1954.041595,2059.665465,2006.8535299999999
2025-11-09,BTC,2026-03-27,150000.0,Put,45523.887969999996,52917.55887,49220.723419999995
2025-11-09,BTC,2026-03-27,155000.0,Call,1637.169985,1742.793855,1689.98192
2025-11-09,BTC,2026-03-27,155000.0,Put,50118.526314999996,51966.944039999995,51042.7351775
2025-11-09,BTC,2026-03-27,160000.0,Call,1373.1103099999998,1478.73418,1425.9222449999997
2025-11-09,BTC,2026-03-27,160000.0,Put,54766.251399999994,56667.4906,55716.871
2025-11-09,BTC,2026-03-27,170000.0,Call,1003.4267649999999,1109.050635,1056.2386999999999
2025-11-09,BTC,2026-03-27,170000.0,Put,64377.748765000004,66648.66197,65513.205367500006
2025-11-09,BTC,2026-03-27,180000.0,Call,739.3708,792.1829999999999,765.7769
2025-11-09,BTC,2026-03-27,180000.0,Put,73831.08512999999,76366.05801,75098.57157
2025-11-09,BTC,2026-03-27,190000.0,Call,528.122,633.7464,580.9341999999999
2025-11-09,BTC,2026-03-27,190000.0,Put,83495.669235,86400.32565999999,84947.99744749999
2025-11-09,BTC,2026-03-27,200000.0,Call,443.62247999999994,485.87224,464.74735999999996
2025-11-09,BTC,2026-03-27,200000.0,Put,93318.689145,96434.59331,94876.64122749999
2025-11-09,BTC,2026-03-27,210000.0,Call,359.12296,401.37271999999996,380.24784
2025-11-09,BTC,2026-03-27,210000.0,Put,103300.6632,113440.6056,108370.6344
2025-11-09,BTC,2026-03-27,220000.0,Call,285.18444900000003,327.433997,306.309223
2025-11-09,BTC,2026-03-27,220000.0,Put,107049.792245,123632.739835,115341.26604
2025-11-09,BTC,2026-03-27,230000.0,Call,232.372514,264.05967499999997,248.2160945
2025-11-09,BTC,2026-03-27,230000.0,Put,116662.1498,133878.927,125270.53839999999
2025-11-09,BTC,2026-03-27,240000.0,Call,200.685353,232.372514,216.5289335
2025-11-09,BTC,2026-03-27,240000.0,Put,126326.14851999999,144123.770615,135224.9595675
2025-11-09,BTC,2026-03-27,260000.0,Call,147.873418,179.560579,163.7169985
2025-11-09,BTC,2026-03-27,260000.0,Put,145602.504795,164720.425265,155161.46503
2025-11-09,BTC,2026-03-27,280000.0,Call,105.62387,126.74864399999998,116.18625699999998
2025-11-09,BTC,2026-03-27,280000.0,Put,164931.67300500002,185317.07991499998,175124.37646
2025-11-09,BTC,2026-03-27,300000.0,Call,73.93708,105.6244,89.78074
2025-11-09,BTC,2026-03-27,300000.0,Put,184313.65315,205913.734565,195113.69385749998
2025-11-09,BTC,2026-03-27,320000.0,Call,52.811935,95.061483,73.936709
2025-11-09,BTC,2026-03-27,320000.0,Put,213414.10020000002,215632.2126,214523.1564
2025-11-09,BTC,2026-03-27,340000.0,Call,42.249548,84.499096,63.37432199999999
2025-11-09,BTC,2026-03-27,340000.0,Put,233375.94076499998,235805.28977499998,234590.61526999998
2025-11-09,BTC,2026-06-26,20000.0,Call,87243.327535,87350.571945,87296.94974000001
2025-11-09,BTC,2026-06-26,20000.0,Put,32.173322999999996,42.897764,37.5355435
2025-11-09,BTC,2026-06-26,30000.0,Call,77323.21961,77430.46402,77376.84181499999
2025-11-09,BTC,2026-06-26,30000.0,Put,128.69329199999999,160.866615,144.77995349999998
2025-11-09,BTC,2026-06-26,40000.0,Call,67510.356095,67724.844915,67617.600505
2025-11-09,BTC,2026-06-26,40000.0,Put,332.457671,396.804317,364.630994
2025-11-09,BTC,2026-06-26,50000.0,Call,57911.981400000004,58180.092425,58046.0369125
2025-11-09,BTC,2026-06-26,50000.0,Put,750.71087,857.95528,804.333075
2025-11-09,BTC,2026-06-26,60000.0,Call,48688.96214,48957.073165,48823.0176525
2025-11-09,BTC,2026-06-26,60000.0,Put,1555.0439450000001,1662.2883550000001,1608.66615
2025-11-09,BTC,2026-06-26,70000.0,Call,40002.36262,40270.47497,40136.418795000005
2025-11-09,BTC,2026-06-26,70000.0,Put,2841.976865,2949.2212750000003,2895.59907
