date,expiration,strike,bid,ask,vol,delta,gamma,theta,vega,rho,mid,tau_days,tau_years,S,r,DF,PV_div,F,n_pairs_atm,alpha_hat,alpha_used,C_eur,moneyness_F,lower_bound,upper_bound,upper_from_put,C_eur_pre,P_A
2020-02-28,2020-04-17,302.0,10.47,10.7,0.3025,0.453,0.012,-0.1269,0.4294,0.1662,10.585,49,0.13424657534246576,296.260009765625,0.016,0.9978543599780587,1.4047063051344735,295.48931716545684,3,0.0,0.0,9.663286747116802,1.0220335641809262,0.0,9.663286747116802,9.663286747116802,10.585,16.16
2020-02-28,2020-04-17,308.0,7.27,7.48,0.2794,0.3715,0.0124,-0.1123,0.4101,0.1381,7.375,49,0.13424657534246576,296.260009765625,0.016,0.9978543599780587,1.4047063051344735,295.48931716545684,3,0.0,0.0,6.516160587248448,1.0423388667805473,0.0,6.516160587248448,6.516160587248448,7.375,19.0
2020-02-28,2020-04-17,317.0,3.46,3.56,0.2422,0.2369,0.0117,-0.0799,0.3351,0.0897,3.51,49,0.13424657534246576,296.260009765625,0.016,0.9978543599780587,1.4047063051344735,295.48931716545684,3,0.0,0.0,2.755471347445919,1.072796820679979,0.0,2.755471347445919,2.755471347445919,3.51,24.22
2020-02-28,2020-04-17,326.0,1.25,1.34,0.2127,0.1179,0.0085,-0.0452,0.2147,0.0452,1.295,49,0.13424657534246576,296.260009765625,0.016,0.9978543599780587,1.4047063051344735,295.48931716545684,3,0.0,0.0,1.049782107643388,1.1032547745794103,0.0,1.049782107643388,1.049782107643388,1.295,31.494999999999997
2020-02-28,2020-04-17,341.0,0.24,0.29,0.2023,0.0317,0.0032,-0.0156,0.0773,0.0123,0.265,49,0.13424657534246576,296.260009765625,0.016,0.9978543599780587,1.4047063051344735,295.48931716545684,3,0.0,0.0,0.265,1.1540180310784631,0.0,0.265,0.35696670797251073,0.265,45.769999999999996
2020-03-02,2020-03-16,265.0,42.51,42.86,0.5274,0.9271,0.0043,-0.1255,0.0814,0.0925,42.685,14,0.038356164383561646,309.0899963378906,0.0159,0.9993903229149502,0.0,309.2785563866168,3,0.0,0.0,44.25156076542879,0.8568327629825524,44.25156076542879,44.25156076542879,45.30156076542879,42.685,1.05
2020-03-02,2020-03-16,278.0,30.47,30.87,0.4745,0.8636,0.0076,-0.1948,0.1299,0.0897,30.67,14,0.038356164383561646,309.0899963378906,0.0159,0.9993903229149502,0.0,309.2785563866168,3,0.0,0.0,31.25948656753444,0.8988660683364135,31.25948656753444,31.25948656753444,33.30448656753444,30.67,2.045
2020-03-02,2020-03-16,287.0,22.58,23.0,0.4343,0.7932,0.0109,-0.2415,0.1704,0.0844,22.79,14,0.038356164383561646,309.0899963378906,0.0159,0.9993903229149502,0.0,309.2785563866168,3,0.0,0.0,22.79,0.9279660489660095,22.26497366129989,22.79,25.419973661299892,22.79,3.1550000000000002
2020-03-02,2020-03-16,297.0,14.56,14.78,0.3837,0.6776,0.0155,-0.275,0.2146,0.074,14.67,14,0.038356164383561646,309.0899963378906,0.0159,0.9993903229149502,0.0,309.2785563866168,3,0.0,0.0,14.67,0.9602993607766719,12.271070432150387,14.67,17.281070432150386,14.67,5.01
2020-03-02,2020-03-16,303.0,10.22,10.36,0.3505,0.5821,0.0185,-0.2765,0.2339,0.0644,10.29,14,0.038356164383561646,309.0899963378906,0.0159,0.9993903229149502,0.0,309.2785563866168,3,0.0,0.0,10.29,0.9796993478630693,6.274728494660686,10.29,12.894728494660686,10.29,6.619999999999999
2020-03-02,2020-03-16,309.0,6.39,6.52,0.3151,0.4625,0.021,-0.2553,0.2381,0.0518,6.455,14,0.038356164383561646,309.0899963378906,0.0159,0.9993903229149502,0.0,309.2785563866168,3,0.0,0.0,6.455,0.9990993349494668,0.27838655717098454,6.455,9.088386557170983,6.455,8.809999999999999
2020-03-02,2020-03-16,315.0,3.35,3.44,0.2789,0.3207,0.0214,-0.2052,0.2147,0.0364,3.395,14,0.038356164383561646,309.0899963378906,0.0159,0.9993903229149502,0.0,309.2785563866168,3,0.0,0.0,3.395,1.0184993220358642,0.0,3.395,6.037044619681282,3.395,11.754999999999999
2020-03-02,2020-03-16,321.0,1.34,1.38,0.2446,0.1756,0.0176,-0.1307,0.155,0.0201,1.3599999999999999,14,0.038356164383561646,309.0899963378906,0.0159,0.9993903229149502,0.0,309.2785563866168,3,0.0,0.0,1.3599999999999999,1.0378993091222617,0.0,1.3599999999999999,4.005702682191581,1.3599999999999999,15.719999999999999
2020-03-02,2020-03-16,331.0,0.2,0.23,0.2213,0.0406,0.0066,-0.0403,0.0524,0.0047,0.21500000000000002,14,0.038356164383561646,309.0899963378906,0.0159,0.9993903229149502,0.0,309.2785563866168,3,0.0,0.0,0.21500000000000002,1.070232620932924,0.0,0.21500000000000002,2.876799453042082,0.21500000000000002,24.585
2020-03-02,2020-03-16,340.0,0.05,0.07,0.2331,0.0125,0.0023,-0.0159,0.0194,0.0014,0.060000000000000005,14,0.038356164383561646,309.0899963378906,0.0159,0.9993903229149502,0.0,309.2785563866168,3,0.0,0.0,0.060000000000000005,1.09933260156252,0.0,0.060000000000000005,2.7922865468075315,0.060000000000000005,33.495000000000005
2020-03-02,2020-03-16,355.0,0.0,0.02,0.368,0.0228,0.0025,-0.0422,0.0325,0.0026,0.01,14,0.038356164383561646,309.0899963378906,0.0159,0.9993903229149502,0.0,309.2785563866168,3,0.0,0.0,0.01,1.1478325692785136,0.0,0.01,2.7914317030832763,0.01,48.485
2020-03-02,2020-03-30,265.0,42.76,43.86,0.4842,0.8653,0.0051,-0.1052,0.1781,0.1703,43.31,28,0.07671232876712329,309.0899963378906,0.0159,0.9987810175360484,1.4048979740288368,308.0606188560814,3,0.0,0.0,43.31,0.8602203065877813,43.008128716808955,43.31,45.06812871680896,43.31,2.0599999999999996
2020-03-02,2020-03-30,278.0,30.81,32.31,0.4231,0.8016,0.0076,-0.1303,0.2317,0.1644,31.560000000000002,28,0.07671232876712329,309.0899963378906,0.0159,0.9987810175360484,1.4048979740288368,308.0606188560814,3,0.0,0.0,31.560000000000002,0.9024197933260498,30.023975488840325,31.560000000000002,33.54897548884033,31.560000000000002,3.5250000000000004
